2024-03-26 18:15:47,417 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1020418.json
2024-03-26 18:15:47,428 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4e87fd5eb9adc34574880ed08ad802d1.txt
2024-03-26 18:15:47,473 - DEBUG: Writing tag: leaking, 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: lying, 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:15:47,473 - DEBUG: Writing tag: nude, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: snout, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: stripes, 
2024-03-26 18:15:47,474 - DEBUG: Writing tag: sweat, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: toe claws, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: toes, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: vaginal fluids, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: by wingedwilly, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: furred dragon, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:15:47,475 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,475 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1593156.json
2024-03-26 18:15:47,478 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\d997da2dbc8066ed364a7d4c0c335f05.txt
2024-03-26 18:15:47,479 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: blue body, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: fur, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: horn, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: nude, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: scales, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,479 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: by backsash, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: 2018, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: absurd res, 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:15:47,480 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,480 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1795149.json
2024-03-26 18:15:47,483 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\b647d98f673a43150f0d7a1a54435e7a.txt
2024-03-26 18:15:47,484 - DEBUG: Writing tag: all fours, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: blue body, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: blue skin, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: butt, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: cave, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,484 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: looking back, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: by elzzombie, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: 2019, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: 3:2, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: cool colors, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: signature, 
2024-03-26 18:15:47,485 - DEBUG: Writing tag: teal theme, 
2024-03-26 18:15:47,485 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1879915.json
2024-03-26 18:15:47,495 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\d3140464dece2aae6d567a9d4942ffee.txt
2024-03-26 18:15:47,495 - DEBUG: Writing tag: after sex, 
2024-03-26 18:15:47,495 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: book, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: brown background, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: clitoris, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: cum, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: cum in pussy, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: cum inside, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: feet, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,497 - DEBUG: Writing tag: genital fluids, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: grey background, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: horn, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: leaking cum, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: lying, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,498 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: toe claws, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: by karukuji, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,499 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: 2019, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: monochrome, 
2024-03-26 18:15:47,500 - DEBUG: Writing tag: signature, 
2024-03-26 18:15:47,501 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1879919.json
2024-03-26 18:15:47,505 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\2c1b2bf3c5abbab360c9a166ce85d643.txt
2024-03-26 18:15:47,505 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,505 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: book, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: brown background, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: clitoris, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: feet, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: foot focus, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: grey background, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: hair, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: horn, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: lying, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: on back, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,506 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: spreading, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: toe claws, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: by karukuji, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: 2019, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: monochrome, 
2024-03-26 18:15:47,507 - DEBUG: Writing tag: signature, 
2024-03-26 18:15:47,507 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1896245.json
2024-03-26 18:15:47,510 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\cb362d45bf5dc3f05601269a359f7bac.txt
2024-03-26 18:15:47,511 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: blue anus, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: blue body, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: blue fur, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: blue pussy, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: butt, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: clitoris, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: fur, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,511 - DEBUG: Writing tag: glowing, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: glowing anus, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: glowing genitalia, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: glowing markings, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: glowing pussy, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: horn, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: markings, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,512 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: tongue, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: tongue out, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: by sovaka, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: 1:1, 
2024-03-26 18:15:47,513 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,513 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1921809.json
2024-03-26 18:15:47,518 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\c5f03cfc632c2008839baf752ef23de1.txt
2024-03-26 18:15:47,518 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: claws, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: clothed, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: clothed feral, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: clothing, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: dakimakura design, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: heart symbol, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: lingerie, 
2024-03-26 18:15:47,518 - DEBUG: Writing tag: lingerie on feral, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: panties, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: seductive, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: underwear, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: wings, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: by arsauron, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: by greame, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: dragon, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: scalie, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: 2019, 
2024-03-26 18:15:47,519 - DEBUG: Writing tag: 3:1, 
2024-03-26 18:15:47,520 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:15:47,520 - DEBUG: Writing tag: hi res, 
2024-03-26 18:15:47,520 - DEBUG: Writing tag: signature, 
2024-03-26 18:15:47,520 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1927818.json
2024-03-26 18:15:47,523 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\8e957fcc23b441b1228e3f1d9f688408.txt
2024-03-26 18:15:47,523 - DEBUG: Writing tag: anus, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: blue anus, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: blue pussy, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: bodily fluids, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: female, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: feral, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: genital fluids, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: genitals, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: looking back, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: open mouth, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: open smile, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: presenting, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: pussy, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: pussy juice string, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: saliva, 
2024-03-26 18:15:47,523 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: simple background, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: smile, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: solo, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: spines, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: tail, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: teeth, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: tongue, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: vaginal fluids, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: by conditional_dnp, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: by elvche, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: dota, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: mythology, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:15:47,525 - DEBUG: Writing tag: dragon, 
